price,region,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,Engine HP
39995,modesto,2015.0,cadillac,escalade,like new,8 cylinders,gas,85805.0,clean,automatic,rwd,SUV,black,ca,420.0
12499,modesto,2016.0,kia,soul,excellent,4 cylinders,gas,83806.0,clean,automatic,fwd,sedan,grey,ca,147.0
0,modesto,2017.0,dodge,challenger,excellent,6 cylinders,gas,105143.0,clean,automatic,rwd,coupe,grey,ca,423.61538461538464
16995,modesto,2017.0,subaru,legacy,excellent,4 cylinders,gas,80635.0,clean,automatic,4wd,sedan,white,ca,191.2
13995,modesto,2016.0,kia,optima,good,4 cylinders,gas,86079.0,clean,automatic,fwd,sedan,grey,ca,207.6
11995,modesto,2016.0,fiat,500,excellent,4 cylinders,gas,43544.0,clean,automatic,fwd,hatchback,green,ca,114.81818181818181
24,modesto,2016.0,infiniti,q50,like new,4 cylinders,gas,58000.0,clean,automatic,rwd,sedan,black,ca,296.0
17999,modesto,2015.0,chevrolet,traverse,excellent,6 cylinders,gas,95000.0,clean,automatic,rwd,SUV,grey,ca,282.75
17999,modesto,2015.0,chevrolet,traverse,excellent,6 cylinders,gas,95000.0,clean,automatic,rwd,SUV,grey,ca,282.75
12499,modesto,2016.0,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,92275.0,clean,automatic,fwd,sedan,silver,ca,193.0
31950,monterey bay,2017.0,bmw,x5,excellent,6 cylinders,gas,41299.0,clean,automatic,rwd,SUV,black,ca,325.0
9950,monterey bay,2017.0,nissan,altima,excellent,4 cylinders,gas,91000.0,clean,automatic,fwd,sedan,black,ca,205.0
20500,monterey bay,2015.0,ford,mustang,excellent,4 cylinders,gas,83000.0,clean,automatic,rwd,coupe,blue,ca,363.3333333333333
3500,monterey bay,1995.0,ford,aerostar,excellent,6 cylinders,gas,93000.0,clean,automatic,rwd,van,white,ca,140.0
8400,monterey bay,2011.0,mitsubishi,endeavor,good,6 cylinders,gas,68994.0,clean,automatic,4wd,SUV,white,ca,225.0
8250,monterey bay,2015.0,volkswagen,passat,like new,6 cylinders,gas,190000.0,clean,automatic,rwd,sedan,black,ca,171.30434782608697
13200,monterey bay,2015.0,mazda,3,excellent,4 cylinders,gas,69200.0,clean,automatic,fwd,hatchback,red,ca,165.54545454545453
9950,monterey bay,2017.0,nissan,altima,excellent,4 cylinders,gas,91000.0,clean,automatic,fwd,sedan,black,ca,205.0
48995,monterey bay,2015.0,mercedes-benz,s-class,good,8 cylinders,gas,38393.0,clean,automatic,rwd,sedan,black,ca,533.25
15995,monterey bay,2016.0,chevrolet,malibu,good,4 cylinders,gas,67732.0,clean,automatic,fwd,sedan,white,ca,188.85714285714286
20500,monterey bay,2016.0,toyota,camry,like new,6 cylinders,gas,70000.0,clean,automatic,fwd,sedan,grey,ca,203.71428571428572
39000,monterey bay,2015.0,toyota,tundra,good,8 cylinders,gas,28100.0,clean,automatic,4wd,truck,grey,ca,370.35
0,monterey bay,2016.0,nissan,versa,excellent,4 cylinders,gas,71490.0,clean,automatic,fwd,sedan,white,ca,109.0
4300,monterey bay,2008.0,ford,explorer sport trac,good,6 cylinders,gas,265000.0,clean,automatic,rwd,pickup,brown,ca,251.0
0,monterey bay,2011.0,volvo,c30,excellent,5 cylinders,gas,116638.0,clean,automatic,fwd,hatchback,black,ca,227.0
22500,monterey bay,2014.0,honda,ridgeline,excellent,6 cylinders,gas,81500.0,clean,automatic,4wd,pickup,silver,ca,250.0
24995,monterey bay,2015.0,lexus,rx 350,excellent,6 cylinders,gas,76819.0,clean,automatic,fwd,SUV,white,ca,270.0
19888,monterey bay,2015.0,gmc,sierra 1500,excellent,8 cylinders,gas,91945.0,clean,automatic,rwd,truck,white,ca,308.3333333333333
41990,monterey bay,2014.0,chevrolet,corvette stingray,good,8 cylinders,gas,48340.0,clean,other,rwd,coupe,red,ca,455.0
6900,monterey bay,2014.0,kia,soul,good,4 cylinders,gas,109000.0,clean,automatic,fwd,hatchback,silver,ca,147.0
21999,monterey bay,2016.0,gmc,acadia,like new,6 cylinders,gas,91000.0,clean,automatic,fwd,SUV,red,ca,282.27272727272725
12499,monterey bay,2016.0,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,92275.0,clean,automatic,fwd,sedan,silver,ca,193.0
14500,monterey bay,2017.0,volkswagen,passat,excellent,4 cylinders,gas,65000.0,clean,automatic,fwd,sedan,silver,ca,201.42857142857142
6999,monterey bay,2015.0,nissan,altima,excellent,4 cylinders,gas,193952.0,clean,automatic,fwd,sedan,grey,ca,226.0
44990,monterey bay,2014.0,chevrolet,corvette stingray,good,8 cylinders,gas,22973.0,clean,other,rwd,coupe,black,ca,455.0
13000,monterey bay,2015.0,toyota,tacoma,fair,4 cylinders,gas,87000.0,salvage,manual,rwd,truck,white,ca,207.6315789473684
2695,orange county,2005.0,acura,rsx,fair,4 cylinders,gas,14085.0,clean,automatic,fwd,coupe,grey,ca,170.0
5495,orange county,2006.0,chevrolet,uplander,excellent,6 cylinders,gas,70133.0,clean,automatic,fwd,mini-van,blue,ca,200.44444444444446
18900,orange county,2017.0,nissan,frontier,excellent,4 cylinders,gas,67888.0,clean,automatic,rwd,truck,white,ca,241.1818181818182
13900,orange county,2016.0,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,87724.0,clean,automatic,fwd,sedan,silver,ca,193.0
12900,orange county,2015.0,kia,sedona,excellent,6 cylinders,gas,112996.0,clean,automatic,fwd,van,custom,ca,276.0
10900,orange county,2016.0,nissan,sentra,excellent,4 cylinders,gas,92833.0,clean,automatic,fwd,sedan,white,ca,130.0
13900,orange county,2015.0,toyota,camry,excellent,4 cylinders,gas,107561.0,clean,automatic,fwd,sedan,silver,ca,208.0
27900,orange county,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,77905.0,clean,automatic,rwd,truck,red,ca,305.0
13900,orange county,2017.0,ford,escape,excellent,4 cylinders,gas,65620.0,clean,automatic,fwd,wagon,silver,ca,168.0
16900,orange county,2015.0,chevrolet,colorado,excellent,4 cylinders,gas,82855.0,clean,other,rwd,truck,white,ca,249.73684210526315
19900,orange county,2016.0,ford,explorer,excellent,4 cylinders,gas,69322.0,clean,automatic,fwd,wagon,silver,ca,308.75
5900,orange county,2015.0,mitsubishi,mirage,excellent,4 cylinders,gas,78715.0,clean,other,fwd,hatchback,black,ca,74.0
27900,orange county,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,107297.0,clean,automatic,rwd,SUV,white,ca,355.0
28900,orange county,2016.0,lexus,rc 200t,excellent,4 cylinders,gas,63675.0,clean,automatic,rwd,coupe,blue,ca,241.0
17900,orange county,2017.0,honda,hr-v,excellent,4 cylinders,gas,63167.0,clean,automatic,fwd,hatchback,white,ca,141.0
10900,orange county,2016.0,buick,verano,excellent,4 cylinders,gas,126681.0,clean,automatic,fwd,sedan,brown,ca,191.66666666666666
29900,orange county,2015.0,ford,f-150,excellent,6 cylinders,gas,30105.0,clean,automatic,rwd,truck,black,ca,328.8
14900,orange county,2016.0,kia,sorento,excellent,4 cylinders,gas,100020.0,clean,automatic,fwd,wagon,black,ca,255.66666666666666
41900,orange county,2016.0,bmw,7 series,excellent,6 cylinders,gas,50673.0,clean,automatic,rwd,sedan,black,ca,403.3333333333333
18500,orange county,2006.0,lincoln,mark lt,excellent,8 cylinders,gas,100500.0,clean,automatic,4wd,pickup,black,ca,300.0
17500,orange county,2017.0,kia,sportage,good,4 cylinders,gas,37133.0,clean,automatic,fwd,SUV,white,ca,200.16666666666666
24900,orange county,2017.0,infiniti,qx60,excellent,6 cylinders,gas,54400.0,clean,automatic,fwd,SUV,white,ca,295.0
17988,orange county,2017.0,honda,civic,excellent,4 cylinders,gas,18971.0,clean,automatic,fwd,sedan,red,ca,169.36
42000,orange county,2017.0,audi,s6,excellent,8 cylinders,gas,29500.0,clean,automatic,4wd,sedan,white,ca,450.0
36500,orange county,2016.0,bmw,m2,good,6 cylinders,gas,650000.0,clean,manual,rwd,coupe,black,ca,365.0
11800,orange county,2017.0,toyota,prius,like new,4 cylinders,gas,169123.0,clean,automatic,fwd,wagon,white,ca,121.0
20495,orange county,2017.0,nissan,maxima,good,6 cylinders,gas,87208.0,clean,automatic,rwd,sedan,white,ca,300.0
18995,orange county,2017.0,nissan,altima,good,4 cylinders,gas,61293.0,clean,automatic,rwd,sedan,black,ca,205.0
11995,orange county,2016.0,ford,fusion hybrid,good,4 cylinders,hybrid,102901.0,clean,automatic,rwd,sedan,white,ca,188.0
13995,orange county,2016.0,kia,forte,good,4 cylinders,gas,51737.0,clean,automatic,rwd,sedan,black,ca,178.6
6990,orange county,2017.0,mitsubishi,mirage,good,4 cylinders,gas,35000.0,clean,automatic,fwd,sedan,white,ca,78.0
4995,orange county,2002.0,chevrolet,prizm,excellent,4 cylinders,gas,54204.0,clean,automatic,fwd,sedan,brown,ca,125.0
3750,orange county,2006.0,pontiac,montana sv6,excellent,6 cylinders,gas,100000.0,clean,automatic,fwd,mini-van,white,ca,198.5
8500,orange county,2004.0,lexus,ls 430,excellent,8 cylinders,gas,92500.0,clean,automatic,rwd,sedan,blue,ca,290.0
29800,orange county,2015.0,bmw,x5,excellent,6 cylinders,diesel,62000.0,clean,automatic,4wd,SUV,black,ca,325.0
1300,orange county,2008.0,chevrolet,cobalt,fair,4 cylinders,gas,270000.0,clean,manual,4wd,sedan,silver,ca,171.14285714285714
14900,orange county,2006.0,lincoln,mark lt,good,8 cylinders,gas,100300.0,clean,automatic,4wd,pickup,black,ca,300.0
28000,orange county,2017.0,mercedes-benz,cla-class,like new,4 cylinders,gas,18182.0,clean,automatic,fwd,coupe,red,ca,263.6666666666667
13750,orange county,2015.0,toyota,camry,good,4 cylinders,gas,85000.0,clean,automatic,fwd,sedan,silver,ca,208.0
319,orange county,2017.0,dodge,charger,like new,6 cylinders,gas,72442.0,clean,automatic,rwd,sedan,orange,ca,407.0
275,orange county,2015.0,hyundai,sonata,like new,4 cylinders,gas,54223.0,clean,automatic,fwd,sedan,blue,ca,202.84615384615384
1300,orange county,2002.0,mazda,protege5,fair,4 cylinders,gas,209275.0,clean,automatic,fwd,hatchback,silver,ca,130.0
3700,orange county,2006.0,buick,rendezvous,excellent,6 cylinders,gas,172000.0,clean,automatic,fwd,SUV,white,ca,195.0
4999,orange county,2006.0,infiniti,g35,good,6 cylinders,gas,159296.0,clean,automatic,rwd,sedan,silver,ca,287.2
15000,orange county,2004.0,volkswagen,r32,excellent,6 cylinders,gas,136000.0,clean,manual,4wd,hatchback,silver,ca,240.0
44950,orange county,2016.0,cadillac,escalade,excellent,8 cylinders,gas,64995.0,clean,automatic,rwd,SUV,black,ca,420.0
8975,orange county,2016.0,chevrolet,malibu limited,excellent,4 cylinders,gas,144000.0,clean,automatic,fwd,sedan,white,ca,197.0
15200,orange county,2015.0,infiniti,qx60,good,6 cylinders,gas,98167.0,clean,automatic,fwd,SUV,white,ca,247.5
12900,orange county,2015.0,audi,a3,like new,4 cylinders,gas,100000.0,clean,automatic,rwd,sedan,black,ca,186.0
11999,orange county,2015.0,mitsubishi,lancer,good,4 cylinders,gas,90939.0,clean,automatic,rwd,sedan,grey,ca,172.83333333333334
15999,orange county,2017.0,toyota,camry,good,4 cylinders,gas,80110.0,clean,automatic,rwd,sedan,grey,ca,208.0
9450,orange county,2015.0,volkswagen,beetle convertible,like new,4 cylinders,gas,92000.0,salvage,automatic,fwd,convertible,custom,ca,186.4102564102564
0,orange county,2014.0,audi,q7,good,6 cylinders,gas,89958.0,clean,automatic,4wd,SUV,white,ca,268.8333333333333
0,orange county,2017.0,infiniti,qx50,good,6 cylinders,gas,41349.0,clean,automatic,rwd,SUV,black,ca,325.0
0,orange county,2016.0,chevrolet,silverado 1500,good,8 cylinders,gas,85455.0,clean,automatic,rwd,pickup,white,ca,313.0
0,orange county,2016.0,mercedes-benz,c-class,good,4 cylinders,gas,77544.0,clean,automatic,rwd,sedan,black,ca,308.8888888888889
0,orange county,2016.0,mercedes-benz,s-class,good,8 cylinders,gas,27438.0,clean,automatic,4wd,coupe,black,ca,533.25
0,orange county,2013.0,mercedes-benz,glk-class,good,6 cylinders,gas,96252.0,clean,automatic,rwd,SUV,white,ca,268.0
23900,orange county,2014.0,lexus,is 250,excellent,6 cylinders,gas,80654.0,clean,automatic,rwd,sedan,white,ca,204.0
9900,orange county,2015.0,chrysler,200,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,grey,ca,221.0
22900,orange county,2017.0,infiniti,q50,excellent,4 cylinders,gas,31252.0,clean,automatic,rwd,sedan,black,ca,283.42857142857144
18900,orange county,2017.0,dodge,durango,excellent,6 cylinders,gas,0.0,clean,automatic,fwd,wagon,white,ca,308.0
18900,orange county,2017.0,kia,sorento,excellent,6 cylinders,gas,85837.0,clean,automatic,4wd,wagon,white,ca,258.0769230769231
32900,orange county,2017.0,mercedes-benz,c-class,excellent,4 cylinders,gas,34981.0,clean,automatic,rwd,coupe,white,ca,314.4
22900,orange county,2016.0,dodge,charger,excellent,8 cylinders,gas,81644.0,clean,automatic,rwd,sedan,silver,ca,398.3333333333333
8900,orange county,2015.0,nissan,versa note,excellent,4 cylinders,gas,63168.0,clean,automatic,fwd,hatchback,blue,ca,109.0
17900,orange county,2015.0,mercedes-benz,cla-class,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,black,ca,257.0
22900,orange county,2016.0,mazda,cx-9,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,wagon,white,ca,227.0
21900,orange county,2016.0,ford,explorer,excellent,6 cylinders,gas,54322.0,clean,automatic,fwd,SUV,blue,ca,308.75
14900,orange county,2014.0,mazda,cx-5,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,wagon,grey,ca,171.57142857142858
19900,orange county,2016.0,chevrolet,colorado,excellent,4 cylinders,gas,77495.0,clean,automatic,rwd,truck,red,ca,249.73684210526315
10900,orange county,2016.0,hyundai,sonata,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,black,ca,200.0909090909091
7900,orange county,2015.0,nissan,sentra,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,silver,ca,130.0
12900,orange county,2016.0,dodge,grand caravan,excellent,6 cylinders,gas,0.0,clean,automatic,fwd,van,black,ca,283.0
7900,orange county,2017.0,mitsubishi,mirage,excellent,3 cylinders,gas,63874.0,clean,automatic,fwd,hatchback,black,ca,78.0
10900,orange county,2017.0,nissan,altima,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,black,ca,205.0
13900,orange county,2007.0,chevrolet,silverado 1500 classic,excellent,8 cylinders,gas,0.0,clean,automatic,rwd,truck,black,ca,273.7755102040816
13900,orange county,2017.0,hyundai,sonata,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,blue,ca,199.41666666666666
11900,orange county,2016.0,ford,fusion,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,black,ca,208.6
13900,orange county,2015.0,toyota,corolla,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,white,ca,134.0
13900,orange county,2016.0,nissan,sentra,excellent,4 cylinders,gas,45627.0,clean,automatic,fwd,sedan,white,ca,130.0
11900,orange county,2016.0,nissan,sentra,excellent,4 cylinders,gas,77256.0,clean,automatic,fwd,sedan,black,ca,130.0
8900,orange county,2014.0,hyundai,accent,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,hatchback,blue,ca,138.0
8900,orange county,2016.0,dodge,grand caravan,excellent,6 cylinders,gas,0.0,clean,automatic,fwd,van,white,ca,283.0
6900,orange county,2015.0,hyundai,sonata,good,4 cylinders,gas,143502.0,clean,automatic,rwd,sedan,silver,ca,202.84615384615384
0,orange county,2015.0,mazda,cx-5,good,4 cylinders,gas,90699.0,clean,automatic,fwd,SUV,white,ca,173.125
0,orange county,2016.0,mercedes-benz,s-class,good,8 cylinders,gas,27438.0,clean,automatic,4wd,coupe,black,ca,533.25
0,orange county,2015.0,infiniti,qx70,good,6 cylinders,gas,92270.0,clean,automatic,rwd,SUV,silver,ca,325.0
0,orange county,2017.0,infiniti,qx50,good,6 cylinders,gas,41349.0,clean,automatic,rwd,SUV,black,ca,325.0
3900,orange county,2001.0,lexus,es 300,good,6 cylinders,gas,142000.0,clean,automatic,fwd,sedan,silver,ca,210.0
7480,orange county,2004.0,lexus,rx 330,excellent,6 cylinders,gas,147300.0,clean,automatic,4wd,SUV,grey,ca,230.0
2995,orange county,2005.0,acura,rsx,good,4 cylinders,gas,141085.0,clean,automatic,fwd,coupe,grey,ca,170.0
11995,orange county,2015.0,kia,sorento,excellent,4 cylinders,gas,72394.0,clean,automatic,fwd,SUV,grey,ca,270.2
19900,orange county,2016.0,acura,tlx,excellent,4 cylinders,gas,42792.0,clean,automatic,fwd,sedan,silver,ca,266.0
11000,orange county,2010.0,ford,ranger,good,4 cylinders,gas,137665.0,clean,automatic,rwd,pickup,white,ca,177.9090909090909
23900,orange county,2017.0,audi,a3,good,4 cylinders,gas,33589.0,clean,automatic,rwd,convertible,black,ca,203.0
18988,orange county,2017.0,toyota,rav4,excellent,4 cylinders,gas,68711.0,clean,automatic,fwd,SUV,black,ca,176.0
19999,orange county,2015.0,audi,q5,like new,8 cylinders,diesel,96200.0,clean,automatic,4wd,SUV,black,ca,244.14285714285714
16888,orange county,2017.0,honda,civic,excellent,4 cylinders,gas,69835.0,clean,automatic,fwd,coupe,white,ca,169.36
3100,orange county,1995.0,buick,roadmaster,excellent,8 cylinders,gas,93503.0,clean,automatic,fwd,other,grey,ca,260.0
37825,orange county,2017.0,audi,q7,like new,6 cylinders,gas,72000.0,clean,automatic,4wd,SUV,white,ca,333.0
16775,orange county,2013.0,subaru,impreza wrx,excellent,4 cylinders,gas,85880.0,clean,manual,4wd,sedan,black,ca,278.3333333333333
3300,orange county,2006.0,ford,five hundred,excellent,6 cylinders,gas,125000.0,clean,automatic,fwd,sedan,grey,ca,203.0
26995,orange county,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,126853.0,clean,automatic,rwd,pickup,red,ca,305.0
8995,palm springs,2016.0,hyundai,accent,good,4 cylinders,gas,85331.0,clean,automatic,fwd,sedan,white,ca,137.0
23500,palm springs,2016.0,ford,mustang,like new,4 cylinders,gas,40500.0,clean,automatic,rwd,coupe,black,ca,354.375
14900,palm springs,2006.0,lincoln,mark lt,excellent,8 cylinders,gas,100500.0,clean,automatic,4wd,pickup,black,ca,300.0
5200,palm springs,2007.0,chrysler,pacifica,good,6 cylinders,gas,142000.0,clean,automatic,fwd,mini-van,black,ca,245.83333333333334
26500,palm springs,2017.0,hyundai,santa fe sport,excellent,4 cylinders,gas,32000.0,clean,automatic,fwd,SUV,red,ca,240.0
5500,palm springs,2009.0,buick,lucerne,excellent,6 cylinders,gas,125000.0,salvage,automatic,fwd,sedan,silver,ca,235.125
14900,palm springs,2006.0,lincoln,mark lt,excellent,8 cylinders,gas,100500.0,clean,automatic,4wd,pickup,black,ca,300.0
8975,palm springs,2016.0,chevrolet,malibu limited,excellent,4 cylinders,gas,144000.0,clean,automatic,fwd,sedan,white,ca,197.0
8500,palm springs,2016.0,nissan,altima,like new,4 cylinders,gas,8500.0,clean,manual,fwd,sedan,grey,ca,221.11111111111111
6600,palm springs,2015.0,nissan,altima,excellent,4 cylinders,gas,105000.0,salvage,automatic,fwd,sedan,black,ca,226.0
6900,palm springs,2017.0,nissan,sentra,good,4 cylinders,gas,104000.0,clean,automatic,fwd,sedan,silver,ca,143.14285714285714
4250,palm springs,2006.0,chevrolet,uplander,good,6 cylinders,gas,182000.0,clean,automatic,fwd,truck,white,ca,200.44444444444446
11000,palm springs,2017.0,toyota,corolla,excellent,4 cylinders,gas,146450.0,clean,automatic,fwd,sedan,silver,ca,133.77777777777777
7000,palm springs,2004.0,lexus,rx 330,excellent,6 cylinders,gas,153500.0,clean,automatic,4wd,SUV,custom,ca,230.0
13500,palm springs,2015.0,ford,transit connect,excellent,4 cylinders,gas,119037.0,clean,automatic,rwd,van,white,ca,169.0
5100,palm springs,1993.0,toyota,pickup,good,4 cylinders,gas,221345.0,clean,manual,rwd,pickup,red,ca,138.66666666666666
8995,palm springs,2016.0,hyundai,accent,good,4 cylinders,gas,85331.0,clean,automatic,fwd,sedan,white,ca,137.0
17000,palm springs,2017.0,dodge,grand caravan,excellent,6 cylinders,gas,38000.0,clean,automatic,fwd,van,grey,ca,283.0
5000,palm springs,2011.0,ford,crown victoria,excellent,8 cylinders,gas,121000.0,clean,automatic,rwd,sedan,white,ca,239.0
23000,palm springs,2015.0,toyota,highlander,excellent,6 cylinders,gas,52518.0,clean,automatic,4wd,SUV,grey,ca,262.27272727272725
7975,palm springs,2016.0,chrysler,200,excellent,4 cylinders,gas,145000.0,clean,automatic,fwd,sedan,blue,ca,211.75
32995,redding,2015.0,toyota,tacoma,excellent,6 cylinders,gas,68564.0,clean,automatic,4wd,pickup,white,ca,207.6315789473684
12995,redding,2015.0,mitsubishi,outlander,like new,4 cylinders,gas,53089.0,clean,automatic,4wd,SUV,red,ca,180.5
11995,redding,2016.0,toyota,corolla,excellent,4 cylinders,gas,79805.0,clean,automatic,fwd,sedan,grey,ca,133.84615384615384
10515,redding,2015.0,mitsubishi,lancer,excellent,4 cylinders,gas,88117.0,clean,automatic,fwd,sedan,blue,ca,172.83333333333334
11515,redding,2015.0,hyundai,veloster,excellent,4 cylinders,gas,81171.0,clean,automatic,fwd,coupe,black,ca,162.42857142857142
13515,redding,2015.0,volkswagen,jetta,excellent,4 cylinders,gas,71862.0,clean,automatic,rwd,sedan,black,ca,167.65625
10515,redding,2015.0,mitsubishi,lancer,excellent,4 cylinders,gas,88117.0,clean,automatic,fwd,sedan,blue,ca,172.83333333333334
8915,redding,2015.0,chrysler,200,excellent,4 cylinders,gas,143876.0,clean,automatic,fwd,sedan,brown,ca,221.0
8915,redding,2015.0,chrysler,200,excellent,4 cylinders,gas,143876.0,clean,automatic,fwd,sedan,brown,ca,221.0
